,Date of Sale,Address,County,Price,Not Full Market Price,VAT Exclusive,Description of Property,Price inc VAT,Year
7435,2010-05-28,"Farran, Ardagh",Limerick,70000.0,No,No,Second-Hand Dwelling house /Apartment,70000.0,2010
7436,2010-05-28,"Furrow, Mitchelstown",Cork,230000.0,No,No,Second-Hand Dwelling house /Apartment,230000.0,2010
7437,2010-05-28,"Hall Demense, Mountcharles",Donegal,150000.0,No,No,Second-Hand Dwelling house /Apartment,150000.0,2010
7438,2010-05-28,"High Street, Kilrush",Clare,50000.0,No,No,Second-Hand Dwelling house /Apartment,50000.0,2010
7439,2010-05-28,"Kenard, Barnhill Road, Dalkey",Dublin,570000.0,No,No,Second-Hand Dwelling house /Apartment,570000.0,2010
7440,2010-05-28,"Kilconny, Belturbet",Cavan,102000.0,No,No,Second-Hand Dwelling house /Apartment,102000.0,2010
7441,2010-05-28,"Knocknalower, Barnatra, Ballina",Mayo,125000.0,No,No,Second-Hand Dwelling house /Apartment,125000.0,2010
7442,2010-05-28,"Laharan Cottage, Ballylickey, Bantry",Cork,265000.0,No,No,Second-Hand Dwelling house /Apartment,265000.0,2010
7443,2010-05-28,"Main Street, Bansha",Tipperary,105000.0,No,No,Second-Hand Dwelling house /Apartment,105000.0,2010
7444,2010-05-28,"Market Street, Corofin",Clare,53625.0,No,No,Second-Hand Dwelling house /Apartment,53625.0,2010
7445,2010-05-28,"moyhenna, breaffy, castlebar",Mayo,151000.0,No,No,Second-Hand Dwelling house /Apartment,151000.0,2010
7446,2010-05-28,"No 1 Aughnaharna Court, Stradbally Road, Portlaoise",Laois,189000.0,No,Yes,New Dwelling house /Apartment,214515.0,2010
7447,2010-05-28,"NO 28 THE MAPLES, LISMONAGHAN, LETTERKENNY",Donegal,164000.0,Yes,Yes,New Dwelling house /Apartment,186140.0,2010
7448,2010-05-28,"NO 29 THE MAPLES, LISMONAGHAN, LETTERKENNY",Donegal,164000.0,Yes,Yes,New Dwelling house /Apartment,186140.0,2010
7449,2010-05-28,"NO 30 THE MAPLES, LISMONAGHAN, LETTERKENNY",Donegal,164000.0,Yes,Yes,New Dwelling house /Apartment,186140.0,2010
7450,2010-05-28,"No. 2 Brickfield Downs, Skehard Road, Cork",Cork,651982.38,No,Yes,New Dwelling house /Apartment,740000.0013,2010
7451,2010-05-28,"No. 4 Poulavone Manor, Poulavone, Ballincollig",Cork,483700.0,No,Yes,New Dwelling house /Apartment,548999.5,2010
7452,2010-05-28,"No. 7 Woodville, Station Road, Blarney",Cork,166000.0,No,No,Second-Hand Dwelling house /Apartment,166000.0,2010
7453,2010-05-28,"Painstown, Rathcoffey, Maynooth",Kildare,430000.0,No,No,Second-Hand Dwelling house /Apartment,430000.0,2010
7454,2010-05-28,"Rathnure Upper, Enniscorthy",Wicklow,171000.0,No,No,Second-Hand Dwelling house /Apartment,171000.0,2010
7455,2010-05-28,"Saremo  Grotto Avenue, Booterstown, Co. Dublin",Dublin,710000.0,No,No,Second-Hand Dwelling house /Apartment,710000.0,2010
7456,2010-05-28,"Shanakill, Macroom",Cork,120000.0,No,No,Second-Hand Dwelling house /Apartment,120000.0,2010
7457,2010-05-28,"THE MAPLES, LISMONAGHAN, LETTERKENNY",Donegal,164000.0,Yes,Yes,New Dwelling house /Apartment,186140.0,2010
7458,2010-05-28,"The Pike, Drinagh, Dunmanway",Cork,130000.0,No,No,Second-Hand Dwelling house /Apartment,130000.0,2010
7459,2010-05-28,"VILLA MARIA  TIERMOHAN, DONADEA, NAAS",Kildare,205000.0,No,No,Second-Hand Dwelling house /Apartment,205000.0,2010
7460,2010-05-29,"14 Sweetmans Avenue, Blackrock",Dublin,320000.0,No,No,Second-Hand Dwelling house /Apartment,320000.0,2010
7461,2010-05-29,"22 BELARMINE WAY, STEPASIDE",Dublin,427000.0,No,No,Second-Hand Dwelling house /Apartment,427000.0,2010
7462,2010-05-29,"39 Beechwood Court, Stillorgan Road, County Dublin",Dublin,184001.0,No,Yes,New Dwelling house /Apartment,208841.135,2010
7463,2010-05-29,"79 Abbeyfield, Balitore",Kildare,190000.0,No,Yes,New Dwelling house /Apartment,215650.0,2010
7464,2010-05-29,"Holly Cottage, Balkhill Road, Howth",Dublin,485000.0,No,No,Second-Hand Dwelling house /Apartment,485000.0,2010
7465,2010-05-29,"Sallypark, Liscarroll, Mallow",Cork,140000.0,No,No,Second-Hand Dwelling house /Apartment,140000.0,2010
7466,2010-05-29,"Tobberpatrick, Tinahely",Wicklow,125000.0,No,No,Second-Hand Dwelling house /Apartment,125000.0,2010
7467,2010-05-31,"1 Park Row, Magdalene Street, Drogheda",Louth,99000.0,No,No,Second-Hand Dwelling house /Apartment,99000.0,2010
7468,2010-05-31,"101 Glenmore Wood, Mullingar",Westmeath,65000.0,No,Yes,New Dwelling house /Apartment,73775.0,2010
7469,2010-05-31,"12 Ballyoughteragh Heights, Milltown",Kerry,208000.0,No,Yes,New Dwelling house /Apartment,236080.0,2010
7470,2010-05-31,"12 Knocklyon Court, Knocklyon",Dublin,300000.0,No,No,Second-Hand Dwelling house /Apartment,300000.0,2010
7471,2010-05-31,"124 Churchview Road, Killiney",Dublin,320000.0,No,No,Second-Hand Dwelling house /Apartment,320000.0,2010
7472,2010-05-31,"13 Sutton Downs, Sutton, Dublin 13",Dublin,260000.0,No,No,Second-Hand Dwelling house /Apartment,260000.0,2010
7473,2010-05-31,"141 Coill Tire, An Fiodan, Doughiska",Galway,132158.59,No,Yes,New Dwelling house /Apartment,149999.99964999998,2010
7474,2010-05-31,"145 Bettyglen, Raheny",Dublin,570000.0,No,No,Second-Hand Dwelling house /Apartment,570000.0,2010
7475,2010-05-31,"15 Ben Whisken View, Bundoran",Donegal,122500.0,No,No,Second-Hand Dwelling house /Apartment,122500.0,2010
7476,2010-05-31,"17  Atlantic View, Castlefields, Kilkee",Clare,149000.0,No,No,Second-Hand Dwelling house /Apartment,149000.0,2010
7477,2010-05-31,"17 Chapel Court, Killarney, County Kerry",Kerry,103000.0,No,No,Second-Hand Dwelling house /Apartment,103000.0,2010
7478,2010-05-31,"17 Westfields, Limerick Rd, Ennis",Clare,223000.0,No,No,Second-Hand Dwelling house /Apartment,223000.0,2010
7479,2010-05-31,"2 Allendale Terrace, Clonsilla",Dublin,261000.0,No,No,Second-Hand Dwelling house /Apartment,261000.0,2010
7480,2010-05-31,"2 Gardenfields, Bruree",Limerick,175000.0,No,Yes,New Dwelling house /Apartment,198625.0,2010
7481,2010-05-31,"2 Grotto Place, Booterstown",Dublin,592000.0,No,No,Second-Hand Dwelling house /Apartment,592000.0,2010
7482,2010-05-31,"206 Cluain Rí, Ashbourne, Co. Meath.",Dublin,235000.0,No,No,Second-Hand Dwelling house /Apartment,235000.0,2010
7483,2010-05-31,"228 Crodaun Forest Park, Celbridge",Kildare,258000.0,No,No,Second-Hand Dwelling house /Apartment,258000.0,2010
7484,2010-05-31,"23 Kingston Close, Ballinteer, Dublin 16",Dublin,460000.0,No,No,Second-Hand Dwelling house /Apartment,460000.0,2010
7485,2010-05-31,"24 Monksfield, Dungarvan",Waterford,230000.0,No,Yes,New Dwelling house /Apartment,261050.0,2010
7486,2010-05-31,"26 Levmoss Avenue, The Gallops, Sandyford",Dublin,297356.83,No,Yes,New Dwelling house /Apartment,337500.00205,2010
7487,2010-05-31,"26a Binn Eadair View, Sutton, Dublin 13",Dublin,273500.0,No,No,Second-Hand Dwelling house /Apartment,273500.0,2010
7488,2010-05-31,"276 Malahide Road, Artane",Dublin,275000.0,No,No,Second-Hand Dwelling house /Apartment,275000.0,2010
7489,2010-05-31,"28 The Avenue, Highfield Park, Carrigrohane  Ballincollig",Cork,232423.0,No,Yes,New Dwelling house /Apartment,263800.105,2010
7490,2010-05-31,"31 THE MAPLES, DR MANIX ROAD, SALTHILL",Galway,635000.0,No,No,Second-Hand Dwelling house /Apartment,635000.0,2010
7491,2010-05-31,"33 Greenmount Buildings, Off Green Street, Cork",Cork,175000.0,No,No,Second-Hand Dwelling house /Apartment,175000.0,2010
7492,2010-05-31,"39 Ashington Rise, Navan Road",Dublin,280000.0,No,No,Second-Hand Dwelling house /Apartment,280000.0,2010
7493,2010-05-31,"45 Windmill Lane Apts., Dublin 2",Dublin,225000.0,No,No,Second-Hand Dwelling house /Apartment,225000.0,2010
7494,2010-05-31,"46 windmill terrace, clonsilla",Dublin,185000.0,No,No,Second-Hand Dwelling house /Apartment,185000.0,2010
7495,2010-05-31,"5 Chapel Crescent, Riverston Abbey, Navan Road",Dublin,368000.0,No,No,Second-Hand Dwelling house /Apartment,368000.0,2010
7496,2010-05-31,"5 Crestfield Downs, Hazelwood Estate, Glanmire",Cork,179500.0,No,No,Second-Hand Dwelling house /Apartment,179500.0,2010
7497,2010-05-31,"52 Hawtohorn Way, Esker Hills, Portlaoise",Laois,107825.0,No,No,Second-Hand Dwelling house /Apartment,107825.0,2010
7498,2010-05-31,"52 St Kevins Park, Dartry",Dublin,1550000.0,No,No,Second-Hand Dwelling house /Apartment,1550000.0,2010
7499,2010-05-31,"58 Mulvey Park, Dublin 14, Dundum",Dublin,250000.0,No,No,Second-Hand Dwelling house /Apartment,250000.0,2010
7500,2010-05-31,"6 Ardilea, Lover's Lane, Castlecomer Road  Kilkenny",Kilkenny,300000.0,No,No,Second-Hand Dwelling house /Apartment,300000.0,2010
7501,2010-05-31,"6 Millhill Park, Skerries, Co.Dublin",Dublin,347000.0,No,No,Second-Hand Dwelling house /Apartment,347000.0,2010
7502,2010-05-31,"61 Chapelgate, Kilmacow",Kilkenny,198085.0,No,Yes,New Dwelling house /Apartment,224826.475,2010
7503,2010-05-31,"63 Ard Cluain, Clonee, Dublin 15",Dublin,194950.0,No,Yes,New Dwelling house /Apartment,221268.25,2010
7504,2010-05-31,"7 Somerville, Carrigaline",Cork,235000.0,No,No,Second-Hand Dwelling house /Apartment,235000.0,2010
7505,2010-05-31,"84 LIOSCIAN, SWORDS",Dublin,263000.0,No,No,Second-Hand Dwelling house /Apartment,263000.0,2010
7506,2010-05-31,"88 O'Connell Street, Dungarvan, Waterford",Waterford,86000.0,No,No,Second-Hand Dwelling house /Apartment,86000.0,2010
7507,2010-05-31,"89rockfield avenue, perrystown",Dublin,382000.0,No,No,Second-Hand Dwelling house /Apartment,382000.0,2010
7508,2010-05-31,"98 Glenmore Wood, Dublin Road, Mullingar",Westmeath,202599.0,No,Yes,New Dwelling house /Apartment,229949.865,2010
7509,2010-05-31,"Apartment 1 Grove Court, Grove Street, Mullingar",Westmeath,168141.6,No,Yes,New Dwelling house /Apartment,190840.71600000001,2010
7510,2010-05-31,"Apartment 25 The Maples, Monkstown Valley, Monkstown",Dublin,300000.0,No,No,Second-Hand Dwelling house /Apartment,300000.0,2010
7511,2010-05-31,"Apartment 5 Grove Court, Grove Street, Mullingar",Westmeath,168141.6,No,Yes,New Dwelling house /Apartment,190840.71600000001,2010
7512,2010-05-31,"Apt 11 Mounttown Villas, Mounttown Road, Dun Laoghaire",Dublin,260000.0,No,No,Second-Hand Dwelling house /Apartment,260000.0,2010
7513,2010-05-31,"APT 33 SEAGRAVE DRIVE, CITYGATE, ST MARGARETS ROAD",Dublin,154000.0,No,No,Second-Hand Dwelling house /Apartment,154000.0,2010
7514,2010-05-31,"Ardcahan, Dunmanway",Cork,147000.0,No,No,Second-Hand Dwelling house /Apartment,147000.0,2010
7515,2010-05-31,"Ballingaddy, Kilmallock",Limerick,232000.0,No,Yes,New Dwelling house /Apartment,263320.0,2010
7516,2010-05-31,"Ballybeg, Ferns, Enniscorthy",Wexford,290748.9,No,Yes,New Dwelling house /Apartment,330000.0015,2010
7517,2010-05-31,"Boulaveg, Drummin, Miltown Malbay",Clare,93000.0,No,No,Second-Hand Dwelling house /Apartment,93000.0,2010
7518,2010-05-31,"Carrigbeg, Gorey",Wexford,350000.0,No,No,Second-Hand Dwelling house /Apartment,350000.0,2010
7519,2010-05-31,"Ceim Hill, Rosscarbery",Cork,220000.0,No,No,Second-Hand Dwelling house /Apartment,220000.0,2010
7520,2010-05-31,"Coolnageragh, Scartaglen, Killarney",Kerry,90000.0,No,No,Second-Hand Dwelling house /Apartment,90000.0,2010
7521,2010-05-31,"Corgerry Oughter, Moylough",Galway,155000.0,No,Yes,New Dwelling house /Apartment,175925.0,2010
7522,2010-05-31,"CREGGANE, DUAGH, ABBEYFEALE PO",Kerry,151541.0,No,Yes,New Dwelling house /Apartment,171999.035,2010
7523,2010-05-31,"Feighcullen, Rathangan",Kildare,285000.0,No,No,Second-Hand Dwelling house /Apartment,285000.0,2010
7524,2010-05-31,"GORTNASKEAGH, COORACLARE, KILRUSH",Clare,165000.0,Yes,No,Second-Hand Dwelling house /Apartment,165000.0,2010
7525,2010-05-31,"Ivy Hall, Proudstown Road, Navan",Meath,465000.0,No,No,Second-Hand Dwelling house /Apartment,465000.0,2010
7526,2010-05-31,"Killeroran, Ballygar",Galway,135000.0,No,No,Second-Hand Dwelling house /Apartment,135000.0,2010
7527,2010-05-31,"Knockbawn Lodge, Greystones",Wicklow,700000.0,No,No,Second-Hand Dwelling house /Apartment,700000.0,2010
7528,2010-05-31,"Lower Peter Street, Westport",Mayo,57450.0,Yes,No,Second-Hand Dwelling house /Apartment,57450.0,2010
7529,2010-05-31,"Meiltron, Carrigallen",Leitrim,80000.0,No,No,Second-Hand Dwelling house /Apartment,80000.0,2010
7530,2010-05-31,"No.12, Windmill Park, Drumkeerin",Leitrim,80000.0,No,Yes,New Dwelling house /Apartment,90800.0,2010
7531,2010-05-31,"Number 30 Rosmeen Park, Dun Laoghaire, Dublin",Dublin,750000.0,No,No,Second-Hand Dwelling house /Apartment,750000.0,2010
7532,2010-05-31,"Raheenahoon, Galbally",Wexford,200000.0,No,Yes,New Dwelling house /Apartment,227000.0,2010
7533,2010-05-31,"Rossnakilly, Fort View 1, Kinsale",Cork,700000.0,No,No,Second-Hand Dwelling house /Apartment,700000.0,2010
7534,2010-05-31,"Stone Cottage, Fosterfields, Athboy",Meath,300000.0,No,No,Second-Hand Dwelling house /Apartment,300000.0,2010
7535,2010-05-31,"Tullycleave, Ardara",Donegal,171806.17,No,Yes,New Dwelling house /Apartment,195000.00295000002,2010
7536,2010-05-31,"Woodville, Ballymackey, Nenagh",Tipperary,120000.0,No,No,Second-Hand Dwelling house /Apartment,120000.0,2010
7537,2010-06-01,"1 Chapel Lane, Skerries, Co Dublin",Dublin,150000.0,No,No,Second-Hand Dwelling house /Apartment,150000.0,2010
7538,2010-06-01,"1 Coolflugh, Tower, Blarney",Cork,440528.63,No,Yes,New Dwelling house /Apartment,499999.99505,2010
7539,2010-06-01,"1 Mount Patrick Villas, Dublin Road, Limerick",Limerick,182000.0,No,No,Second-Hand Dwelling house /Apartment,182000.0,2010
7540,2010-06-01,"10 Woodlands Rise, Lamberton, Arklow",Wicklow,183000.0,No,No,Second-Hand Dwelling house /Apartment,183000.0,2010
7541,2010-06-01,"105 Time Place, 21 Corrig Road, Sandyford",Dublin,176460.0,No,Yes,New Dwelling house /Apartment,200282.1,2010
7542,2010-06-01,"11 Sweetbriar Park, Lower Newtown, Waterford",Waterford,235000.0,No,No,Second-Hand Dwelling house /Apartment,235000.0,2010
7543,2010-06-01,"115 Dolmen Gardens, Hacketstown Road, Pollerton",Carlow,167500.0,No,No,Second-Hand Dwelling house /Apartment,167500.0,2010
7544,2010-06-01,"13 gleann coill, dromcollogher",Limerick,133500.0,No,No,Second-Hand Dwelling house /Apartment,133500.0,2010
7545,2010-06-01,"147 Ballin Ri, Collins Avenue, Tullamore",Offaly,247000.0,No,No,Second-Hand Dwelling house /Apartment,247000.0,2010
7546,2010-06-01,"16 The Cove, Kellys Bay, Skerries",Dublin,275000.0,No,No,Second-Hand Dwelling house /Apartment,275000.0,2010
7547,2010-06-01,"18 O'Donnell Gardens, Glasthule",Dublin,342500.0,No,No,Second-Hand Dwelling house /Apartment,342500.0,2010
7548,2010-06-01,"18 Westgrove, Ballincollig",Cork,292000.0,No,No,Second-Hand Dwelling house /Apartment,292000.0,2010
7549,2010-06-01,"187 Barton Road East, Dundrum",Dublin,385000.0,No,No,Second-Hand Dwelling house /Apartment,385000.0,2010
7550,2010-06-01,"19 Carrigmore Park, Tallaght, Dublin 24",Dublin,225000.0,No,No,Second-Hand Dwelling house /Apartment,225000.0,2010
7551,2010-06-01,"2 Charvey Court, Rathnew",Wicklow,290000.0,No,Yes,New Dwelling house /Apartment,329150.0,2010
7552,2010-06-01,"22 Douglas Hall Lawn, Well Road, Cork",Cork,500000.0,No,No,Second-Hand Dwelling house /Apartment,500000.0,2010
7553,2010-06-01,"23 Albury Avenue, Southways  Abbeyside, Dungarvan",Waterford,180000.0,No,No,Second-Hand Dwelling house /Apartment,180000.0,2010
7554,2010-06-01,"23 Glenstal Gate, Murroe",Limerick,175001.0,No,Yes,New Dwelling house /Apartment,198626.135,2010
7555,2010-06-01,"24 Holywell, Stillorgan",Dublin,545000.0,No,No,Second-Hand Dwelling house /Apartment,545000.0,2010
7556,2010-06-01,"25 Woodbrook Court, Castleknock",Dublin,230000.0,No,No,Second-Hand Dwelling house /Apartment,230000.0,2010
7557,2010-06-01,"25Earlsfort Road, Lucan, Dublin",Dublin,272500.0,No,No,Second-Hand Dwelling house /Apartment,272500.0,2010
7558,2010-06-01,"27 Celtic Park Road, off Collins Avenue, Whitehall",Dublin,305000.0,No,No,Second-Hand Dwelling house /Apartment,305000.0,2010
7559,2010-06-01,"27 Kings Park, Killarney",Kerry,235000.0,No,No,Second-Hand Dwelling house /Apartment,235000.0,2010
7560,2010-06-01,"29 BEECHFIELD DRIVE, CASTAHEANY, DUBLIN 15",Dublin,250000.0,No,No,Second-Hand Dwelling house /Apartment,250000.0,2010
7561,2010-06-01,"30 The Elms, Kilcock Road, Clane",Kildare,135000.0,No,No,Second-Hand Dwelling house /Apartment,135000.0,2010
7562,2010-06-01,"31 Killucan Manor Lawn, Rathwire",Westmeath,120000.0,Yes,No,Second-Hand Dwelling house /Apartment,120000.0,2010
7563,2010-06-01,"32 Cluain Dara, Derrinturn, Carbury",Kildare,197730.0,No,Yes,New Dwelling house /Apartment,224423.55,2010
7564,2010-06-01,"32 DeanSwift Green, Glasnevin",Dublin,290000.0,No,No,Second-Hand Dwelling house /Apartment,290000.0,2010
7565,2010-06-01,"34 Dun na Mara, Renmore, Galway",Galway,215000.0,No,No,Second-Hand Dwelling house /Apartment,215000.0,2010
7566,2010-06-01,"35 The Fairways, Monaleen",Limerick,300000.0,No,No,Second-Hand Dwelling house /Apartment,300000.0,2010
7567,2010-06-01,"37 Carnlough Road, Cabra, Dublin 7",Dublin,190000.0,No,No,Second-Hand Dwelling house /Apartment,190000.0,2010
7568,2010-06-01,"39 Castle Crescent, Ashbourne",Meath,200000.0,No,No,Second-Hand Dwelling house /Apartment,200000.0,2010
7569,2010-06-01,"4 Belbec Court, Gorthboy, Kilmallock",Limerick,123348.0,No,Yes,New Dwelling house /Apartment,139999.98,2010
7570,2010-06-01,"4 Dundrum House Castle, Dundrum",Dublin,165000.0,No,No,Second-Hand Dwelling house /Apartment,165000.0,2010
7571,2010-06-01,"4 Moylebrook, Lisronagh, Clonmel",Tipperary,159200.0,No,No,Second-Hand Dwelling house /Apartment,159200.0,2010
7572,2010-06-01,"42 Killeach Gardens, Killeagh, Co. Cork",Cork,195000.0,No,Yes,New Dwelling house /Apartment,221325.0,2010
7573,2010-06-01,"47 EARLSFORT RISE, LUCAN",Dublin,187500.0,No,No,Second-Hand Dwelling house /Apartment,187500.0,2010
7574,2010-06-01,"48 Carrabullawn, Lower Park, Corbally",Limerick,280000.0,No,No,Second-Hand Dwelling house /Apartment,280000.0,2010
7575,2010-06-01,"53 Leargan, Ballymoneen West",Galway,280000.0,No,Yes,New Dwelling house /Apartment,317800.0,2010
7576,2010-06-01,"57 Viewmount Park, Waterford",Waterford,210000.0,No,No,Second-Hand Dwelling house /Apartment,210000.0,2010
7577,2010-06-01,"6 Cabinteely Court, Cabinteely",Dublin,390000.0,No,No,Second-Hand Dwelling house /Apartment,390000.0,2010
7578,2010-06-01,"6 Caoin Dara, Ballindereen",Galway,233480.0,No,Yes,New Dwelling house /Apartment,264999.8,2010
7579,2010-06-01,"66 Oliver Plunkett Street, St. Mary's Park, Limerick",Limerick,13000.0,No,No,Second-Hand Dwelling house /Apartment,13000.0,2010
7580,2010-06-01,"78 Shanganagh Grove, Shankill",Dublin,360000.0,No,No,Second-Hand Dwelling house /Apartment,360000.0,2010
7581,2010-06-01,"8 Hope Street, Ringsend",Dublin,166500.0,No,No,Second-Hand Dwelling house /Apartment,166500.0,2010
7582,2010-06-01,"84 Cromwell's Fort Ave, Mulgannon",Wexford,175000.0,No,No,Second-Hand Dwelling house /Apartment,175000.0,2010
7583,2010-06-01,"85 Carysfort Downs, Blackrock",Dublin,860000.0,No,No,Second-Hand Dwelling house /Apartment,860000.0,2010
7584,2010-06-01,"85 newtown court, malahide road",Dublin,87500.0,No,No,Second-Hand Dwelling house /Apartment,87500.0,2010
7585,2010-06-01,"9 Ballsbridge Gardens, Ballsbridge, Dublin 4",Dublin,465000.0,No,No,Second-Hand Dwelling house /Apartment,465000.0,2010
7586,2010-06-01,"94 Connaught Street, Phibsborough",Dublin,370000.0,No,No,Second-Hand Dwelling house /Apartment,370000.0,2010
7587,2010-06-01,"94 The Grove, Celbridge",Kildare,255000.0,No,No,Second-Hand Dwelling house /Apartment,255000.0,2010
7588,2010-06-01,"APARTMENT 44 WATERSIDE DRIVE, WATESIDE SWORDS, MALAHIDE",Dublin,195555.0,No,Yes,New Dwelling house /Apartment,221954.925,2010
7589,2010-06-01,"Apt 63 New Bancroft Hall, Tallaght",Dublin,169000.0,No,Yes,New Dwelling house /Apartment,191815.0,2010
7590,2010-06-01,"Braade, Kincasslagh",Donegal,175000.0,No,No,Second-Hand Dwelling house /Apartment,175000.0,2010
7591,2010-06-01,"Burrow Holiday Park, Grange Road, Rosslare Strand",Wexford,235000.0,Yes,No,Second-Hand Dwelling house /Apartment,235000.0,2010
7592,2010-06-01,"CLARA, 24  MOORPARK, NEWBRIDGE",Kildare,265000.0,No,No,Second-Hand Dwelling house /Apartment,265000.0,2010
